year,reg_sk,sex_sk,age_sk,le
1996,1170,1,50,18.31
1996,1170,1,65,10.82
1996,1170,2,0,71.72
1996,1170,2,15,58.39
1996,1170,2,50,26.22
1996,1170,2,65,14.97
1996,1170,3,0,64.8
1996,1170,3,15,51.54
1996,1170,3,50,22.59
1996,1170,3,65,13.45
1996,1171,1,0,58.89
1996,1171,1,15,45.55
1996,1171,1,50,18.96
1996,1171,1,65,11.29
1996,1171,2,0,72.01
1996,1171,2,15,58.49
1996,1171,2,50,26.46
1996,1171,2,65,15.11
1996,1171,3,0,64.97
1996,1171,3,15,51.56
1996,1171,3,50,22.83
1996,1171,3,65,13.7
1996,1173,1,0,61.84
1996,1173,1,15,48.72
1996,1173,1,50,20.14
1996,1173,1,65,11.36
1996,1173,2,0,73.59
1996,1173,2,15,60.09
1996,1173,2,50,27.47
1996,1173,2,65,15.67
1996,1173,3,0,67.68
1996,1173,3,15,54.41
1996,1173,3,50,24.15
1996,1173,3,65,14.12
1996,1175,1,0,59.65
1996,1175,1,15,46.42
1996,1175,1,50,18.92
1996,1175,1,65,11.2
1996,1175,2,0,72.57
1996,1175,2,15,59.04
1996,1175,2,50,26.84
1996,1175,2,65,15.32
1996,1175,3,0,65.9
1996,1175,3,15,52.54
1996,1175,3,50,23.16
1996,1175,3,65,13.78
1996,1176,1,0,56.13
1996,1176,1,15,43.36
1996,1176,1,50,18.51
1996,1176,1,65,10.86
1996,1176,2,0,69.5
1996,1176,2,15,56.27
1996,1176,2,50,24.94
1996,1176,2,65,14.07
1996,1176,3,0,62.31
1996,1176,3,15,49.35
1996,1176,3,50,21.89
1996,1176,3,65,12.81
1996,1177,1,0,53.74
1996,1177,1,15,41.38
1996,1177,1,50,15.48
1996,1177,1,65,8.89
1996,1177,2,0,65.31
1996,1177,2,15,53.39
1996,1177,2,50,23.02
1996,1177,2,65,14.05
1996,1177,3,0,58.66
1996,1177,3,15,46.48
1996,1177,3,50,18.98
1996,1177,3,65,11.89
1996,1178,1,0,59.3
1996,1178,1,15,45.64
1996,1178,1,50,18.1
1996,1178,1,65,10.5
1996,1178,2,0,72.76
1996,1178,2,15,59.05
1996,1178,2,50,26.73
1996,1178,2,65,14.91
1996,1178,3,0,65.79
1996,1178,3,15,52.12
1996,1178,3,50,22.72
1996,1178,3,65,13.34
1996,1179,1,0,61.23
1996,1179,1,15,48.09
1996,1179,1,50,20.66
1996,1179,1,65,11.76
1996,1179,2,0,74.29
1996,1179,2,15,60.59
1996,1179,2,50,27.89
1996,1179,2,65,15.73
1996,1179,3,0,67.59
1996,1179,3,15,54.22
1996,1179,3,50,24.55
1996,1179,3,65,14.18
1996,1180,1,0,60.86
1996,1180,1,15,47.72
1996,1180,1,50,20.57
1996,1180,1,65,11.94
1996,1180,2,0,73.36
1996,1180,2,15,59.98
1996,1180,2,50,27.67
1996,1180,2,65,16.07
1996,1180,3,0,67.01
1996,1180,3,15,53.78
1996,1180,3,50,24.48
1996,1180,3,65,14.56
1996,1181,1,0,57.05
1996,1181,1,15,43.92
1996,1181,1,50,18.83
1996,1181,1,65,10.98
1996,1181,2,0,70.28
1996,1181,2,15,56.7
1996,1181,2,50,25.51
1996,1181,2,65,14.59
1996,1181,3,0,63.27
1996,1181,3,15,49.95
1996,1181,3,50,22.41
1996,1181,3,65,13.24
1996,1182,1,0,65.67
1996,1182,1,15,53.02
1996,1182,1,50,23.41
1996,1182,1,65,13.45
1996,1182,2,0,75.03
1996,1182,2,15,62.31
1996,1182,2,50,29.5
1996,1182,2,65,17.2
1996,1182,3,0,70.44
1996,1182,3,15,57.78
1996,1182,3,50,26.71
1996,1182,3,65,15.68
1996,1183,1,0,63.17
1996,1183,1,15,50.05
1996,1183,1,50,21
1996,1183,1,65,12.18
1996,1183,2,0,74.43
1996,1183,2,15,61.03
1996,1183,2,50,27.97
1996,1183,2,65,16.02
1996,1183,3,0,68.82
1996,1183,3,15,55.59
1996,1183,3,50,24.76
1996,1183,3,65,14.52
1996,1184,1,0,55.99
1996,1184,1,15,43.97
1996,1184,1,50,18.8
1996,1184,1,65,10.97
1996,1184,2,0,69.08
1996,1184,2,15,56.51
1996,1184,2,50,25.51
1996,1184,2,65,14.75
1996,1184,3,0,62.21
1996,1184,3,15,49.96
1996,1184,3,50,22.34
1996,1184,3,65,13.33
1996,1185,1,0,60.87
1996,1185,1,15,47.19
1996,1185,1,50,19.45
1996,1185,1,65,10.92
1996,1185,2,0,72.14
1996,1185,2,15,58.53
1996,1185,2,50,26.37
1996,1185,2,65,14.91
1996,1185,3,0,66.31
1996,1185,3,15,52.67
1996,1185,3,50,23.07
1996,1185,3,65,13.38
1996,1186,1,0,57.4
1996,1186,1,15,43.86
1996,1186,1,50,17.57
1996,1186,1,65,10.04
1996,1186,2,0,70.88
1996,1186,2,15,57.02
1996,1186,2,50,25.03
1996,1186,2,65,13.67
1996,1186,3,0,63.76
1996,1186,3,15,50.1
1996,1186,3,50,21.57
1996,1186,3,65,12.38
1996,1187,1,0,56.9
1996,1187,1,15,43.58
1996,1187,1,50,16.65
1996,1187,1,65,9.34
1996,1187,2,0,69.77
1996,1187,2,15,56.34
1996,1187,2,50,24.56
1996,1187,2,65,13.71
1996,1187,3,0,62.87
1996,1187,3,15,49.51
1996,1187,3,50,20.77
1996,1187,3,65,12.14
1996,1188,1,0,61.02
1996,1188,1,15,47.57
1996,1188,1,50,19.75
1996,1188,1,65,11.15
1996,1188,2,0,72.59
1996,1188,2,15,58.93
1996,1188,2,50,26.5
1996,1188,2,65,14.96
1996,1188,3,0,66.77
1996,1188,3,15,53.25
1996,1188,3,50,23.53
1996,1188,3,65,13.67
1996,1189,1,0,61.93
1996,1189,1,15,48.17
1996,1189,1,50,19.58
1996,1189,1,65,11.31
1996,1189,2,0,74.01
1996,1189,2,15,60.17
1996,1189,2,50,27.19
1996,1189,2,65,15.6
1996,1189,3,0,67.97
1996,1189,3,15,54.19
1996,1189,3,50,23.85
1996,1189,3,65,14.2
1996,1190,1,0,60.71
1996,1190,1,15,47.35
1996,1190,1,50,20.54
1996,1190,1,65,12.32
1996,1190,2,0,73.87
1996,1190,2,15,60.23
1996,1190,2,50,27.78
1996,1190,2,65,15.68
1996,1190,3,0,67.09
1996,1190,3,15,53.63
1996,1190,3,50,24.41
1996,1190,3,65,14.38
1996,1191,1,0,63.77
1996,1191,1,15,50.89
1996,1191,1,50,21.85
1996,1191,1,65,12.88
1996,1191,2,0,74.1
1996,1191,2,15,61.14
1996,1191,2,50,28.44
1996,1191,2,65,16.06
1996,1191,3,0,68.97
1996,1191,3,15,56.07
1996,1191,3,50,25.39
1996,1191,3,65,14.79
1996,1192,1,0,61.5
1996,1192,1,15,48.33
1996,1192,1,50,20.61
1996,1192,1,65,12.18
1996,1192,2,0,74.71
1996,1192,2,15,61.16
1996,1192,2,50,28.47
1996,1192,2,65,16.46
1996,1192,3,0,68.01
1996,1192,3,15,54.69
1996,1192,3,50,24.92
1996,1192,3,65,14.93
1996,1193,1,0,49.1
1996,1193,1,15,37.48
1996,1193,1,50,16.24
1996,1193,1,65,9.34
1996,1193,2,0,61.7
1996,1193,2,15,49.64
1996,1193,2,50,21.63
1996,1193,2,65,12.66
1996,1193,3,0,54.87
1996,1193,3,15,43.07
1996,1193,3,50,18.95
1996,1193,3,65,11.23
1996,1194,1,0,59.4
1996,1194,1,15,45.77
1996,1194,1,50,18.82
1996,1194,1,65,10.8
1996,1194,2,0,72.31
1996,1194,2,15,58.75
1996,1194,2,50,26.31
1996,1194,2,65,14.89
1996,1194,3,0,65.76
1996,1194,3,15,52.17
1996,1194,3,50,22.99
1996,1194,3,65,13.52
1996,1195,1,0,56.44
1996,1195,1,15,43.96
1996,1195,1,50,18.13
1996,1195,1,65,10.11
1996,1195,2,0,68.63
1996,1195,2,15,56.18
1996,1195,2,50,25.01
1996,1195,2,65,14.31
1996,1195,3,0,62.2
1996,1195,3,15,49.75
1996,1195,3,50,21.73
1996,1195,3,65,12.67
1996,1196,1,0,NA
1996,1196,1,15,NA
1996,1196,1,50,NA
1996,1196,1,65,NA
1996,1196,2,0,NA
1996,1196,2,15,NA
1996,1196,2,50,NA
1996,1196,2,65,NA
1996,1196,3,0,NA
1996,1196,3,15,NA
1996,1196,3,50,NA
1996,1196,3,65,NA
1996,1197,1,0,61.22
1996,1197,1,15,47.91
1996,1197,1,50,20.31
1996,1197,1,65,11.73
1996,1197,2,0,73.13
1996,1197,2,15,59.63
1996,1197,2,50,27
1996,1197,2,65,15.45
1996,1197,3,0,67.22
1996,1197,3,15,53.83
1996,1197,3,50,24.13
1996,1197,3,65,14.23
1996,1198,1,0,57.59
1996,1198,1,15,44.48
1996,1198,1,50,18.44
1996,1198,1,65,10.81
1996,1198,2,0,69.42
1996,1198,2,15,56.21
1996,1198,2,50,24.57
1996,1198,2,65,13.89
1996,1198,3,0,63.08
1996,1198,3,15,49.93
1996,1198,3,50,21.59
1996,1198,3,65,12.68
1996,1199,1,0,55.79
1996,1199,1,15,44.35
1996,1199,1,50,18.39
1996,1199,1,65,11.03
1996,1199,2,0,67.74
1996,1199,2,15,55.24
1996,1199,2,50,24.72
1996,1199,2,65,13.78
1996,1199,3,0,61.39
1996,1199,3,15,49.51
1996,1199,3,50,21.69
1996,1199,3,65,12.74
1997,1100,1,0,60.88
1997,1100,1,15,47.64
1997,1100,1,50,19.71
1997,1100,1,65,11.28
1997,1100,2,0,72.85
1997,1100,2,15,59.38
1997,1100,2,50,26.99
1997,1100,2,65,15.18
1997,1100,3,0,66.75
1997,1100,3,15,53.42
1997,1100,3,50,23.66
1997,1100,3,65,13.74
1997,1101,1,0,60.03
1997,1101,1,15,46.7
1997,1101,1,50,19.53
1997,1101,1,65,11.18
1997,1101,2,0,72.42
1997,1101,2,15,58.97
1997,1101,2,50,26.82
1997,1101,2,65,15.16
1997,1101,3,0,66.02
1997,1101,3,15,52.66
1997,1101,3,50,23.45
1997,1101,3,65,13.69
1997,1103,1,0,61.94
1997,1103,1,15,48.65
1997,1103,1,50,20.39
1997,1103,1,65,11.62
1997,1103,2,0,73.31
1997,1103,2,15,59.85
1997,1103,2,50,27.25
1997,1103,2,65,15.24
1997,1103,3,0,67.53
1997,1103,3,15,54.18
1997,1103,3,50,24.08
1997,1103,3,65,13.83
1997,1104,1,0,58.71
1997,1104,1,15,45.61
1997,1104,1,50,18.66
1997,1104,1,65,10.91
1997,1104,2,0,70.75
1997,1104,2,15,57.61
1997,1104,2,50,26.02
1997,1104,2,65,14.73
1997,1104,3,0,64.46
1997,1104,3,15,51.35
1997,1104,3,50,22.54
1997,1104,3,65,13.29
1997,1105,1,0,59.24
1997,1105,1,15,46.31
1997,1105,1,50,18.74
1997,1105,1,65,10.59
1997,1105,2,0,70.64
1997,1105,2,15,57.37
1997,1105,2,50,25.68
1997,1105,2,65,14.21
1997,1105,3,0,64.63
1997,1105,3,15,51.56
1997,1105,3,50,22.37
1997,1105,3,65,12.78
1997,1107,1,0,62.92
1997,1107,1,15,49.67
1997,1107,1,50,20.56
1997,1107,1,65,11.85
1997,1107,2,0,73.49
1997,1107,2,15,60.11
1997,1107,2,50,27.34
1997,1107,2,65,15.33
1997,1107,3,0,68.2
1997,1107,3,15,54.9
1997,1107,3,50,24.22
1997,1107,3,65,13.99
1997,1108,1,0,59.07
1997,1108,1,15,46.04
1997,1108,1,50,18.43
1997,1108,1,65,10.34
1997,1108,2,0,71.07
1997,1108,2,15,57.37
1997,1108,2,50,25.28
1997,1108,2,65,13.8
1997,1108,3,0,64.74
1997,1108,3,15,51.42
1997,1108,3,50,22
1997,1108,3,65,12.46
1997,1110,1,0,57.78
1997,1110,1,15,45.53
1997,1110,1,50,18.78
1997,1110,1,65,10.63
1997,1110,2,0,70.43
1997,1110,2,15,57.33
1997,1110,2,50,25.27
1997,1110,2,65,13.94
1997,1110,3,0,63.65
1997,1110,3,15,51.04
1997,1110,3,50,22.14
1997,1110,3,65,12.63
1997,1111,1,0,60.02
1997,1111,1,15,46.27
1997,1111,1,50,18.4
1997,1111,1,65,10.35
1997,1111,2,0,71.99
1997,1111,2,15,58.46
1997,1111,2,50,26.02
1997,1111,2,65,14.2
1997,1111,3,0,65.73
1997,1111,3,15,52.09
1997,1111,3,50,22.46
1997,1111,3,65,12.84
1997,1112,1,0,60.93
1997,1112,1,15,48.13
1997,1112,1,50,19.94
1997,1112,1,65,11.04
1997,1112,2,0,73.26
1997,1112,2,15,59.83
1997,1112,2,50,27.15
1997,1112,2,65,15.14
1997,1112,3,0,66.93
1997,1112,3,15,53.86
1997,1112,3,50,23.83
1997,1112,3,65,13.57
1997,1114,1,0,63.23
1997,1114,1,15,49.56
1997,1114,1,50,20.53
1997,1114,1,65,11.7
1997,1114,2,0,74.83
1997,1114,2,15,61
1997,1114,2,50,27.91
1997,1114,2,65,15.82
1997,1114,3,0,69.01
1997,1114,3,15,55.28
1997,1114,3,50,24.55
1997,1114,3,65,14.32
1997,1115,1,0,59.96
1997,1115,1,15,46.52
1997,1115,1,50,18.7
1997,1115,1,65,10.99
1997,1115,2,0,72.99
1997,1115,2,15,59.52
1997,1115,2,50,27.08
1997,1115,2,65,15.28
1997,1115,3,0,66.22
1997,1115,3,15,52.78
1997,1115,3,50,23.18
1997,1115,3,65,13.73
1997,1117,1,0,60.05
1997,1117,1,15,46.5
1997,1117,1,50,18.78
1997,1117,1,65,10.5
1997,1117,2,0,73.27
1997,1117,2,15,59.44
1997,1117,2,50,27.04
1997,1117,2,65,14.95
1997,1117,3,0,66.49
1997,1117,3,15,52.84
1997,1117,3,50,23.24
1997,1117,3,65,13.32
1997,1118,1,0,61.89
1997,1118,1,15,48.68
1997,1118,1,50,20.44
1997,1118,1,65,11.69
1997,1118,2,0,73.83
1997,1118,2,15,60.37
1997,1118,2,50,27.74
1997,1118,2,65,15.58
1997,1118,3,0,67.73
1997,1118,3,15,54.42
1997,1118,3,50,24.36
1997,1118,3,65,14.09
1997,1119,1,0,60.37
1997,1119,1,15,46.95
1997,1119,1,50,18.82
1997,1119,1,65,10.52
1997,1119,2,0,72.92
1997,1119,2,15,59.55
1997,1119,2,50,26.92
1997,1119,2,65,15.01
1997,1119,3,0,66.41
1997,1119,3,15,53.03
1997,1119,3,50,23.14
1997,1119,3,65,13.42
1997,1120,1,0,61.9
1997,1120,1,15,48.46
1997,1120,1,50,20.01
1997,1120,1,65,11.47
1997,1120,2,0,74.08
1997,1120,2,15,60.37
1997,1120,2,50,27.78
1997,1120,2,65,15.78
1997,1120,3,0,67.89
1997,1120,3,15,54.34
1997,1120,3,50,24.22
1997,1120,3,65,14.18
1997,1122,1,0,60.44
1997,1122,1,15,47.24
1997,1122,1,50,19.27
1997,1122,1,65,11.14
1997,1122,2,0,73.6
1997,1122,2,15,60.08
1997,1122,2,50,27.28
1997,1122,2,65,15.32
1997,1122,3,0,66.89
1997,1122,3,15,53.57
1997,1122,3,50,23.65
1997,1122,3,65,13.83
1997,1124,1,0,59.23
1997,1124,1,15,45.97
1997,1124,1,50,17.98
1997,1124,1,65,10.34
1997,1124,2,0,71.82
1997,1124,2,15,58.61
1997,1124,2,50,26.22
1997,1124,2,65,14.47
1997,1124,3,0,65.36
1997,1124,3,15,52.14
1997,1124,3,50,22.41
1997,1124,3,65,13
1997,1125,1,0,57.5
1997,1125,1,15,44.45
1997,1125,1,50,18.32
1997,1125,1,65,10.46
1997,1125,2,0,70.48
1997,1125,2,15,57.17
1997,1125,2,50,25.69
1997,1125,2,65,14.5
1997,1125,3,0,63.67
1997,1125,3,15,50.52
1997,1125,3,50,22.22
1997,1125,3,65,12.92
1997,1126,1,0,63.46
1997,1126,1,15,51.83
1997,1126,1,50,22.65
1997,1126,1,65,13.07
1997,1126,2,0,75.42
1997,1126,2,15,62.82
1997,1126,2,50,30.08
1997,1126,2,65,18.03
1997,1126,3,0,69.47
1997,1126,3,15,57.42
1997,1126,3,50,26.65
1997,1126,3,65,15.99
1997,1127,1,0,60.55
1997,1127,1,15,47.25
1997,1127,1,50,18.99
1997,1127,1,65,10.74
1997,1127,2,0,71.66
1997,1127,2,15,58.14
1997,1127,2,50,25.97
1997,1127,2,65,14.62
1997,1127,3,0,65.94
1997,1127,3,15,52.55
1997,1127,3,50,22.76
1997,1127,3,65,13.18
1997,1128,1,0,58.93
1997,1128,1,15,45.77
1997,1128,1,50,18.22
1997,1128,1,65,10.46
1997,1128,2,0,71.91
1997,1128,2,15,58.41
1997,1128,2,50,26.32
1997,1128,2,65,14.72
1997,1128,3,0,65.17
1997,1128,3,15,51.88
1997,1128,3,50,22.54
1997,1128,3,65,13.2
1997,1129,1,0,60.8
1997,1129,1,15,47.51
1997,1129,1,50,19.21
1997,1129,1,65,10.58
1997,1129,2,0,72.53
1997,1129,2,15,59.25
1997,1129,2,50,26.8
1997,1129,2,65,14.96
1997,1129,3,0,66.59
1997,1129,3,15,53.32
1997,1129,3,50,23.33
1997,1129,3,65,13.36
1997,1130,1,0,58.77
1997,1130,1,15,45.4
1997,1130,1,50,17.79
1997,1130,1,65,10.02
1997,1130,2,0,69.76
1997,1130,2,15,56.12
1997,1130,2,50,24.03
1997,1130,2,65,12.72
1997,1130,3,0,63.83
1997,1130,3,15,50.34
1997,1130,3,50,21.03
1997,1130,3,65,11.75
1997,1132,1,0,57.02
1997,1132,1,15,43.82
1997,1132,1,50,18.13
1997,1132,1,65,10.51
1997,1132,2,0,70.43
1997,1132,2,15,57.11
1997,1132,2,50,25.62
1997,1132,2,65,14.44
1997,1132,3,0,63.31
1997,1132,3,15,50.07
1997,1132,3,50,22.05
1997,1132,3,65,12.9
1997,1133,1,0,61.05
1997,1133,1,15,48.03
1997,1133,1,50,19.34
1997,1133,1,65,10.83
1997,1133,2,0,72.9
1997,1133,2,15,59.52
1997,1133,2,50,26.89
1997,1133,2,65,15.05
1997,1133,3,0,66.84
1997,1133,3,15,53.68
1997,1133,3,50,23.42
1997,1133,3,65,13.58
1997,1134,1,0,59.73
1997,1134,1,15,46.65
1997,1134,1,50,18.57
1997,1134,1,65,10.62
1997,1134,2,0,72.47
1997,1134,2,15,59.07
1997,1134,2,50,26.44
1997,1134,2,65,14.72
1997,1134,3,0,65.84
1997,1134,3,15,52.64
1997,1134,3,50,22.75
1997,1134,3,65,13.25
1997,1136,1,0,61.32
1997,1136,1,15,47.66
1997,1136,1,50,20.17
1997,1136,1,65,11.34
1997,1136,2,0,73.55
1997,1136,2,15,59.72
1997,1136,2,50,27.27
1997,1136,2,65,15.31
1997,1136,3,0,67.37
1997,1136,3,15,53.65
1997,1136,3,50,24.05
1997,1136,3,65,13.83
1997,1137,1,0,60.54
1997,1137,1,15,47.44
1997,1137,1,50,19.69
1997,1137,1,65,10.9
1997,1137,2,0,73.45
1997,1137,2,15,59.97
1997,1137,2,50,27.56
1997,1137,2,65,15.63
1997,1137,3,0,66.82
1997,1137,3,15,53.57
1997,1137,3,50,23.93
1997,1137,3,65,13.88
1997,1138,1,0,60.88
1997,1138,1,15,47.51
1997,1138,1,50,19.28
1997,1138,1,65,11.21
1997,1138,2,0,73.14
1997,1138,2,15,59.77
1997,1138,2,50,27.01
1997,1138,2,65,15.07
1997,1138,3,0,66.81
1997,1138,3,15,53.45
1997,1138,3,50,23.41
1997,1138,3,65,13.65
1997,1140,1,0,64.45
1997,1140,1,15,50.69
1997,1140,1,50,21.32
1997,1140,1,65,12.46
1997,1140,2,0,74.64
1997,1140,2,15,60.68
1997,1140,2,50,28
1997,1140,2,65,15.93
1997,1140,3,0,69.8
1997,1140,3,15,55.96
1997,1140,3,50,25.11
1997,1140,3,65,14.73
1997,1141,1,0,60.4
1997,1141,1,15,46.63
1997,1141,1,50,19.03
1997,1141,1,65,10.89
1997,1141,2,0,72.54
1997,1141,2,15,58.62
1997,1141,2,50,26.45
1997,1141,2,65,14.83
1997,1141,3,0,66.35
1997,1141,3,15,52.52
1997,1141,3,50,23.06
1997,1141,3,65,13.4
1997,1142,1,0,61.55
1997,1142,1,15,48.07
1997,1142,1,50,19.48
1997,1142,1,65,11.3
1997,1142,2,0,74.22
1997,1142,2,15,60.57
1997,1142,2,50,27.76
1997,1142,2,65,15.81
1997,1142,3,0,67.76
1997,1142,3,15,54.22
1997,1142,3,50,23.96
1997,1142,3,65,14.19
1997,1144,1,0,58.54
1997,1144,1,15,45.34
1997,1144,1,50,17.15
1997,1144,1,65,8.58
1997,1144,2,0,69.95
1997,1144,2,15,56.41
1997,1144,2,50,24.01
1997,1144,2,65,12.73
1997,1144,3,0,63.86
1997,1144,3,15,50.51
1997,1144,3,50,20.69
1997,1144,3,65,11.26
1997,1145,1,0,64.5
1997,1145,1,15,50.95
1997,1145,1,50,21.74
1997,1145,1,65,12.5
1997,1145,2,0,74.32
1997,1145,2,15,60.57
1997,1145,2,50,27.89
1997,1145,2,65,15.7
1997,1145,3,0,69.53
1997,1145,3,15,55.9
1997,1145,3,50,25.2
1997,1145,3,65,14.55
1997,1146,1,0,61.26
1997,1146,1,15,47.74
1997,1146,1,50,19.91
1997,1146,1,65,11.5
1997,1146,2,0,73.15
1997,1146,2,15,59.52
1997,1146,2,50,27.17
1997,1146,2,65,15.16
1997,1146,3,0,67.18
1997,1146,3,15,53.62
1997,1146,3,50,23.9
1997,1146,3,65,13.81
1997,1147,1,0,61.78
1997,1147,1,15,48.16
1997,1147,1,50,19.05
1997,1147,1,65,10.87
1997,1147,2,0,72.08
1997,1147,2,15,58.12
1997,1147,2,50,25.48
1997,1147,2,65,13.86
1997,1147,3,0,66.93
1997,1147,3,15,53.17
1997,1147,3,50,22.67
1997,1147,3,65,12.85
1997,1149,1,0,58.51
1997,1149,1,15,45.5
1997,1149,1,50,18.24
1997,1149,1,65,10.15
1997,1149,2,0,72.21
1997,1149,2,15,58.96
1997,1149,2,50,26.72
1997,1149,2,65,14.89
1997,1149,3,0,65.07
1997,1149,3,15,51.97
1997,1149,3,50,22.76
1997,1149,3,65,13.21
1997,1150,1,0,61.18
1997,1150,1,15,47.99
1997,1150,1,50,19.95
1997,1150,1,65,11.38
1997,1150,2,0,72.81
1997,1150,2,15,59.33
1997,1150,2,50,27.05
1997,1150,2,65,15.28
1997,1150,3,0,66.93
1997,1150,3,15,53.63
1997,1150,3,50,23.82
1997,1150,3,65,13.84
1997,1152,1,0,61.42
1997,1152,1,15,48.37
1997,1152,1,50,19.57
1997,1152,1,65,11.18
1997,1152,2,0,72.69
1997,1152,2,15,59.14
1997,1152,2,50,26.77
1997,1152,2,65,15
1997,1152,3,0,67.01
1997,1152,3,15,53.74
1997,1152,3,50,23.47
1997,1152,3,65,13.59
1997,1153,1,0,60.7
1997,1153,1,15,47.53
1997,1153,1,50,19.85
1997,1153,1,65,11.21
1997,1153,2,0,72.69
1997,1153,2,15,59.48
1997,1153,2,50,27.21
1997,1153,2,65,15.46
1997,1153,3,0,66.56
1997,1153,3,15,53.38
1997,1153,3,50,23.84
1997,1153,3,65,13.88
1997,1154,1,0,61.14
1997,1154,1,15,47.72
1997,1154,1,50,19.43
1997,1154,1,65,11.41
1997,1154,2,0,73.29
1997,1154,2,15,59.94
1997,1154,2,50,27.28
1997,1154,2,65,15.56
1997,1154,3,0,67.09
1997,1154,3,15,53.72
1997,1154,3,50,23.68
1997,1154,3,65,14.06
1997,1156,1,0,61.2
1997,1156,1,15,47.89
1997,1156,1,50,19.71
1997,1156,1,65,11.21
1997,1156,2,0,74.17
1997,1156,2,15,60.5
1997,1156,2,50,27.57
1997,1156,2,65,15.68
1997,1156,3,0,67.53
1997,1156,3,15,54.08
1997,1156,3,50,23.97
1997,1156,3,65,14.06
1997,1157,1,0,59.28
1997,1157,1,15,46.04
1997,1157,1,50,18.75
1997,1157,1,65,10.56
1997,1157,2,0,71.53
1997,1157,2,15,58.03
1997,1157,2,50,25.96
1997,1157,2,65,14.41
1997,1157,3,0,65.25
1997,1157,3,15,51.91
1997,1157,3,50,22.66
1997,1157,3,65,13.02
1997,1158,1,0,58.4
1997,1158,1,15,44.9
1997,1158,1,50,17.62
1997,1158,1,65,9.99
1997,1158,2,0,71.02
1997,1158,2,15,57.56
1997,1158,2,50,25.89
1997,1158,2,65,14.48
1997,1158,3,0,64.35
1997,1158,3,15,50.88
1997,1158,3,50,21.91
1997,1158,3,65,12.84
1997,1160,1,0,61.79
1997,1160,1,15,48.71
1997,1160,1,50,20.25
1997,1160,1,65,11.49
1997,1160,2,0,73
1997,1160,2,15,59.65
1997,1160,2,50,27.07
1997,1160,2,65,15.04
1997,1160,3,0,67.33
1997,1160,3,15,54.14
1997,1160,3,50,23.91
1997,1160,3,65,13.67
1997,1161,1,0,59.75
1997,1161,1,15,46.38
1997,1161,1,50,18.84
1997,1161,1,65,10.76
1997,1161,2,0,73.51
1997,1161,2,15,59.87
1997,1161,2,50,27.36
1997,1161,2,65,15.57
1997,1161,3,0,66.32
1997,1161,3,15,52.85
1997,1161,3,50,23.39
1997,1161,3,65,13.79
1997,1163,1,0,61.61
1997,1163,1,15,48.43
1997,1163,1,50,19.99
1997,1163,1,65,11.37
1997,1163,2,0,73.54
1997,1163,2,15,60.11
1997,1163,2,50,27.36
1997,1163,2,65,15.45
1997,1163,3,0,67.47
1997,1163,3,15,54.19
1997,1163,3,50,23.97
1997,1163,3,65,13.93
1997,1164,1,0,57.4
1997,1164,1,15,44.34
1997,1164,1,50,17.48
1997,1164,1,65,9.65
1997,1164,2,0,69.56
1997,1164,2,15,56.11
1997,1164,2,50,24.27
1997,1164,2,65,13.15
1997,1164,3,0,63.07
1997,1164,3,15,49.85
1997,1164,3,50,21.03
1997,1164,3,65,11.85
1997,1165,1,0,60.46
1997,1165,1,15,47.12
1997,1165,1,50,19.28
1997,1165,1,65,11.02
1997,1165,2,0,72.53
1997,1165,2,15,58.84
1997,1165,2,50,26.49
1997,1165,2,65,14.77
1997,1165,3,0,66.38
1997,1165,3,15,52.89
1997,1165,3,50,23.2
1997,1165,3,65,13.39
1997,1166,1,0,58.76
1997,1166,1,15,45.38
1997,1166,1,50,18.12
1997,1166,1,65,10.33
1997,1166,2,0,72.08
1997,1166,2,15,58.58
1997,1166,2,50,26.33
1997,1166,2,65,14.77
1997,1166,3,0,65.07
1997,1166,3,15,51.65
1997,1166,3,50,22.44
1997,1166,3,65,13.16
1997,1168,1,0,60.47
1997,1168,1,15,47.19
1997,1168,1,50,19.27
1997,1168,1,65,11.19
1997,1168,2,0,73.81
1997,1168,2,15,60.29
1997,1168,2,50,27.52
1997,1168,2,65,15.55
1997,1168,3,0,66.87
1997,1168,3,15,53.49
1997,1168,3,50,23.69
1997,1168,3,65,13.94
1997,1169,1,0,59.57
1997,1169,1,15,46.6
1997,1169,1,50,19.03
1997,1169,1,65,11.06
1997,1169,2,0,71.66
1997,1169,2,15,58.33
1997,1169,2,50,26.17
1997,1169,2,65,15.01
1997,1169,3,0,65.35
1997,1169,3,15,52.24
1997,1169,3,50,22.78
1997,1169,3,65,13.53
1997,1170,1,0,59.37
1997,1170,1,15,46.22
1997,1170,1,50,18.78
1997,1170,1,65,10.89
1997,1170,2,0,72.2
1997,1170,2,15,58.83
1997,1170,2,50,26.43
1997,1170,2,65,14.8
1997,1170,3,0,65.57
1997,1170,3,15,52.34
1997,1170,3,50,22.92
1997,1170,3,65,13.36
1997,1171,1,0,60.84
1997,1171,1,15,47.53
1997,1171,1,50,20.04
1997,1171,1,65,11.61
1997,1171,2,0,72.67
1997,1171,2,15,59.18
1997,1171,2,50,26.78
1997,1171,2,65,15.07
1997,1171,3,0,66.46
1997,1171,3,15,53.07
1997,1171,3,50,23.58
1997,1171,3,65,13.79
1997,1173,1,0,61.52
1997,1173,1,15,48.45
1997,1173,1,50,19.97
1997,1173,1,65,11.06
1997,1173,2,0,73.44
1997,1173,2,15,59.95
