year,reg_sk,sex_sk,age,dr
1998,1110,1,55,0.030602
1998,1110,1,60,0.041517
1998,1110,1,65,0.060203
1998,1110,1,70,0.081111
1998,1110,1,75,0.112207
1998,1110,1,80,0.169659
1998,1110,1,85,0.264815
1998,1110,2,0,0.021774
1998,1110,2,1,8.76e-4
1998,1110,2,5,3.51e-4
1998,1110,2,10,4.81e-4
1998,1110,2,15,9.63e-4
1998,1110,2,20,0.001125
1998,1110,2,25,0.001602
1998,1110,2,30,0.00146
1998,1110,2,35,0.00204
1998,1110,2,40,0.003117
1998,1110,2,45,0.005605
1998,1110,2,50,0.006856
1998,1110,2,55,0.011475
1998,1110,2,60,0.017447
1998,1110,2,65,0.030586
1998,1110,2,70,0.048294
1998,1110,2,75,0.077996
1998,1110,2,80,0.128667
1998,1110,2,85,0.217703
1998,1110,3,0,0.025965
1998,1110,3,1,0.001083
1998,1110,3,5,5.42e-4
1998,1110,3,10,5.16e-4
1998,1110,3,15,0.00166
1998,1110,3,20,0.002909
1998,1110,3,25,0.003803
1998,1110,3,30,0.003952
1998,1110,3,35,0.005481
1998,1110,3,40,0.007582
1998,1110,3,45,0.010582
1998,1110,3,50,0.014185
1998,1110,3,55,0.020198
1998,1110,3,60,0.027703
1998,1110,3,65,0.04207
1998,1110,3,70,0.059625
1998,1110,3,75,0.087477
1998,1110,3,80,0.139956
1998,1110,3,85,0.229774
1998,1111,1,0,0.016052
1998,1111,1,1,9.22e-4
1998,1111,1,5,7.66e-4
1998,1111,1,10,6.35e-4
1998,1111,1,15,0.001689
1998,1111,1,20,0.004306
1998,1111,1,25,0.004952
1998,1111,1,30,0.006027
1998,1111,1,35,0.008519
1998,1111,1,40,0.012571
1998,1111,1,45,0.017517
1998,1111,1,50,0.023011
1998,1111,1,55,0.033716
1998,1111,1,60,0.043266
1998,1111,1,65,0.061012
1998,1111,1,70,0.083354
1998,1111,1,75,0.118718
1998,1111,1,80,0.172807
1998,1111,1,85,0.242266
1998,1111,2,0,0.01238
1998,1111,2,1,7.14e-4
1998,1111,2,5,3.69e-4
1998,1111,2,10,3.22e-4
1998,1111,2,15,8.04e-4
1998,1111,2,20,9.47e-4
1998,1111,2,25,0.001254
1998,1111,2,30,0.001487
1998,1111,2,35,0.001845
1998,1111,2,40,0.003334
1998,1111,2,45,0.004204
1998,1111,2,50,0.006992
1998,1111,2,55,0.010641
1998,1111,2,60,0.015995
1998,1111,2,65,0.026067
1998,1111,2,70,0.041981
1998,1111,2,75,0.070324
1998,1111,2,80,0.125787
1998,1111,2,85,0.230952
1998,1111,3,0,0.014249
1998,1111,3,1,8.2e-4
1998,1111,3,5,5.72e-4
1998,1111,3,10,4.81e-4
1998,1111,3,15,0.001256
1998,1111,3,20,0.002655
1998,1111,3,25,0.003186
1998,1111,3,30,0.003848
1998,1111,3,35,0.005282
1998,1111,3,40,0.007966
1998,1111,3,45,0.010719
1998,1111,3,50,0.014646
1998,1111,3,55,0.020975
1998,1111,3,60,0.027356
1998,1111,3,65,0.03932
1998,1111,3,70,0.05418
1998,1111,3,75,0.079398
1998,1111,3,80,0.133378
1998,1111,3,85,0.232828
1998,1112,1,0,0.026674
1998,1112,1,1,0.001144
1998,1112,1,5,8.05e-4
1998,1112,1,10,5.04e-4
1998,1112,1,15,0.0018600000000000001
1998,1112,1,20,0.003319
1998,1112,1,25,0.00462
1998,1112,1,30,0.00628
1998,1112,1,35,0.007306
1998,1112,1,40,0.0106
1998,1112,1,45,0.015538
1998,1112,1,50,0.019789
1998,1112,1,55,0.028234
1998,1112,1,60,0.038141
1998,1112,1,65,0.054914
1998,1112,1,70,0.080057
1998,1112,1,75,0.104284
1998,1112,1,80,0.15401
1998,1112,1,85,0.241531
1998,1112,2,0,0.019089
1998,1112,2,1,7.43e-4
1998,1112,2,5,3.92e-4
1998,1112,2,10,3.79e-4
1998,1112,2,15,7.36e-4
1998,1112,2,20,8.76e-4
1998,1112,2,25,0.001266
1998,1112,2,30,0.00149
1998,1112,2,35,0.002008
1998,1112,2,40,0.00247
1998,1112,2,45,0.004485
1998,1112,2,50,0.006373
1998,1112,2,55,0.00969
1998,1112,2,60,0.013254
1998,1112,2,65,0.024538
1998,1112,2,70,0.041541
1998,1112,2,75,0.067065
1998,1112,2,80,0.123015
1998,1112,2,85,0.243701
1998,1112,3,0,0.022959
1998,1112,3,1,9.47e-4
1998,1112,3,5,6.03e-4
1998,1112,3,10,4.42e-4
1998,1112,3,15,0.00131
1998,1112,3,20,0.002097
1998,1112,3,25,0.00298
1998,1112,3,30,0.003895
1998,1112,3,35,0.004657
1998,1112,3,40,0.006451
1998,1112,3,45,0.009804
1998,1112,3,50,0.012591
1998,1112,3,55,0.017755
1998,1112,3,60,0.023781
1998,1112,3,65,0.036578
1998,1112,3,70,0.054122
1998,1112,3,75,0.076504
1998,1112,3,80,0.130166
1998,1112,3,85,0.244192
1998,1114,1,0,0.016341
1998,1114,1,1,8.22e-4
1998,1114,1,5,5.58e-4
1998,1114,1,10,2.88e-4
1998,1114,1,15,0.001722
1998,1114,1,20,0.003108
1998,1114,1,25,0.00367
1998,1114,1,30,0.004445
1998,1114,1,35,0.005946
1998,1114,1,40,0.008454
1998,1114,1,45,0.012408
1998,1114,1,50,0.017182
1998,1114,1,55,0.024985
1998,1114,1,60,0.033619
1998,1114,1,65,0.050623
1998,1114,1,70,0.06727
1998,1114,1,75,0.100637
1998,1114,1,80,0.149637
1998,1114,1,85,0.230634
1998,1114,2,0,0.010528
1998,1114,2,1,6.38e-4
1998,1114,2,5,3.01e-4
1998,1114,2,10,1.15e-4
1998,1114,2,15,6.02e-4
1998,1114,2,20,5.32e-4
1998,1114,2,25,6.82e-4
1998,1114,2,30,9.4e-4
1998,1114,2,35,0.001478
1998,1114,2,40,0.001995
1998,1114,2,45,0.003865
1998,1114,2,50,0.00507
1998,1114,2,55,0.008467
1998,1114,2,60,0.012641
1998,1114,2,65,0.021103
1998,1114,2,70,0.035078
1998,1114,2,75,0.06328
1998,1114,2,80,0.106735
1998,1114,2,85,0.196187
1998,1114,3,0,0.013498
1998,1114,3,1,7.32e-4
1998,1114,3,5,4.33e-4
1998,1114,3,10,2.03e-4
1998,1114,3,15,0.00116
1998,1114,3,20,0.001793
1998,1114,3,25,0.002152
1998,1114,3,30,0.002658
1998,1114,3,35,0.00368
1998,1114,3,40,0.005166
1998,1114,3,45,0.008048
1998,1114,3,50,0.010784
1998,1114,3,55,0.015648
1998,1114,3,60,0.021789
1998,1114,3,65,0.032744
1998,1114,3,70,0.045088
1998,1114,3,75,0.0722
1998,1114,3,80,0.115144
1998,1114,3,85,0.201814
1998,1115,1,0,0.017757
1998,1115,1,1,9.93e-4
1998,1115,1,5,4.94e-4
1998,1115,1,10,4.25e-4
1998,1115,1,15,0.001732
1998,1115,1,20,0.003295
1998,1115,1,25,0.00519
1998,1115,1,30,0.00693
1998,1115,1,35,0.008728
1998,1115,1,40,0.012457
1998,1115,1,45,0.017439
1998,1115,1,50,0.024396
1998,1115,1,55,0.034873
1998,1115,1,60,0.042307
1998,1115,1,65,0.057477
1998,1115,1,70,0.07462
1998,1115,1,75,0.107926
1998,1115,1,80,0.15587
1998,1115,1,85,0.235445
1998,1115,2,0,0.01358
1998,1115,2,1,8.79e-4
1998,1115,2,5,3.5e-4
1998,1115,2,10,2.97e-4
1998,1115,2,15,5.41e-4
1998,1115,2,20,7.5e-4
1998,1115,2,25,0.001312
1998,1115,2,30,0.00154
1998,1115,2,35,0.001823
1998,1115,2,40,0.00242
1998,1115,2,45,0.004328
1998,1115,2,50,0.006877
1998,1115,2,55,0.010205
1998,1115,2,60,0.014155
1998,1115,2,65,0.023494
1998,1115,2,70,0.039026
1998,1115,2,75,0.066351
1998,1115,2,80,0.107791
1998,1115,2,85,0.232462
1998,1115,3,0,0.015735
1998,1115,3,1,9.37e-4
1998,1115,3,5,4.24e-4
1998,1115,3,10,3.62e-4
1998,1115,3,15,0.001131
1998,1115,3,20,0.002013
1998,1115,3,25,0.003278
1998,1115,3,30,0.004249
1998,1115,3,35,0.00531
1998,1115,3,40,0.007404
1998,1115,3,45,0.010735
1998,1115,3,50,0.015111
1998,1115,3,55,0.020905
1998,1115,3,60,0.02581
1998,1115,3,65,0.036311
1998,1115,3,70,0.049445
1998,1115,3,75,0.075993
1998,1115,3,80,0.117534
1998,1115,3,85,0.233177
1998,1117,1,0,0.014737
1998,1117,1,1,3.94e-4
1998,1117,1,5,6.42e-4
1998,1117,1,10,7.06e-4
1998,1117,1,15,0.001823
1998,1117,1,20,0.003297
1998,1117,1,25,0.004945
1998,1117,1,30,0.005921
1998,1117,1,35,0.008728
1998,1117,1,40,0.011214
1998,1117,1,45,0.016604
1998,1117,1,50,0.022362
1998,1117,1,55,0.032189
1998,1117,1,60,0.043631
1998,1117,1,65,0.060984
1998,1117,1,70,0.082352
1998,1117,1,75,0.11023
1998,1117,1,80,0.164414
1998,1117,1,85,0.230479
1998,1117,2,0,0.014351
1998,1117,2,1,7.85e-4
1998,1117,2,5,2.66e-4
1998,1117,2,10,2.92e-4
1998,1117,2,15,7.63e-4
1998,1117,2,20,8.14e-4
1998,1117,2,25,0.001232
1998,1117,2,30,0.00134
1998,1117,2,35,0.00172
1998,1117,2,40,0.00289
1998,1117,2,45,0.004141
1998,1117,2,50,0.006252
1998,1117,2,55,0.009735
1998,1117,2,60,0.014742
1998,1117,2,65,0.024139
1998,1117,2,70,0.041341
1998,1117,2,75,0.071184
1998,1117,2,80,0.121126
1998,1117,2,85,0.228029
1998,1117,3,0,0.01455
1998,1117,3,1,5.84e-4
1998,1117,3,5,4.57e-4
1998,1117,3,10,5e-4
1998,1117,3,15,0.001309
1998,1117,3,20,0.002073
1998,1117,3,25,0.003089
1998,1117,3,30,0.003595
1998,1117,3,35,0.005147
1998,1117,3,40,0.006913
1998,1117,3,45,0.010099
1998,1117,3,50,0.013665
1998,1117,3,55,0.019269
1998,1117,3,60,0.026555
1998,1117,3,65,0.037823
1998,1117,3,70,0.054002
1998,1117,3,75,0.079802
1998,1117,3,80,0.128932
1998,1117,3,85,0.228401
1998,1118,1,0,0.018184
1998,1118,1,1,0.001233
1998,1118,1,5,5.24e-4
1998,1118,1,10,3.75e-4
1998,1118,1,15,0.001529
1998,1118,1,20,0.003435
1998,1118,1,25,0.004367
1998,1118,1,30,0.005834
1998,1118,1,35,0.006902
1998,1118,1,40,0.009672
1998,1118,1,45,0.013913
1998,1118,1,50,0.018422
1998,1118,1,55,0.026009
1998,1118,1,60,0.036384
1998,1118,1,65,0.052636
1998,1118,1,70,0.070094
1998,1118,1,75,0.094195
1998,1118,1,80,0.151529
1998,1118,1,85,0.228563
1998,1118,2,0,0.014859
1998,1118,2,1,8.28e-4
1998,1118,2,5,4.57e-4
1998,1118,2,10,2.88e-4
1998,1118,2,15,6.07e-4
1998,1118,2,20,8.38e-4
1998,1118,2,25,0.001104
1998,1118,2,30,0.001208
1998,1118,2,35,0.001859
1998,1118,2,40,0.002545
1998,1118,2,45,0.00424
1998,1118,2,50,0.005582
1998,1118,2,55,0.008978
1998,1118,2,60,0.013254
1998,1118,2,65,0.022727
1998,1118,2,70,0.039543
1998,1118,2,75,0.06336
1998,1118,2,80,0.10857
1998,1118,2,85,0.214367
1998,1118,3,0,0.016562
1998,1118,3,1,0.001034
1998,1118,3,5,4.91e-4
1998,1118,3,10,3.32e-4
1998,1118,3,15,0.00108
1998,1118,3,20,0.00215
1998,1118,3,25,0.002757
1998,1118,3,30,0.003529
1998,1118,3,35,0.004364
1998,1118,3,40,0.006027
1998,1118,3,45,0.008846
1998,1118,3,50,0.011466
1998,1118,3,55,0.0165
1998,1118,3,60,0.023103
1998,1118,3,65,0.034735
1998,1118,3,70,0.049786
1998,1118,3,75,0.071465
1998,1118,3,80,0.117947
1998,1118,3,85,0.217145
1998,1119,1,0,0.017501
1998,1119,1,1,0.001063
1998,1119,1,5,6e-4
1998,1119,1,10,6.67e-4
1998,1119,1,15,0.001533
1998,1119,1,20,0.003544
1998,1119,1,25,0.004005
1998,1119,1,30,0.005731
1998,1119,1,35,0.007293
1998,1119,1,40,0.010053
1998,1119,1,45,0.015721
1998,1119,1,50,0.019303
1998,1119,1,55,0.029823
1998,1119,1,60,0.038644
1998,1119,1,65,0.059164
1998,1119,1,70,0.081269
1998,1119,1,75,0.11983
1998,1119,1,80,0.149418
1998,1119,1,85,0.252966
1998,1119,2,0,0.016164
1998,1119,2,1,0.001001
1998,1119,2,5,3.62e-4
1998,1119,2,10,3.76e-4
1998,1119,2,15,8.93e-4
1998,1119,2,20,0.001006
1998,1119,2,25,8.66e-4
1998,1119,2,30,0.001442
1998,1119,2,35,0.001614
1998,1119,2,40,0.002569
1998,1119,2,45,0.004476
1998,1119,2,50,0.005946
1998,1119,2,55,0.009383
1998,1119,2,60,0.014195
1998,1119,2,65,0.023811
1998,1119,2,70,0.038452
1998,1119,2,75,0.069747
1998,1119,2,80,0.119018
1998,1119,2,85,0.232851
1998,1119,3,0,0.016848
1998,1119,3,1,0.001033
1998,1119,3,5,4.84e-4
1998,1119,3,10,5.23e-4
1998,1119,3,15,0.001209
1998,1119,3,20,0.002263
1998,1119,3,25,0.002478
1998,1119,3,30,0.00361
1998,1119,3,35,0.004476
1998,1119,3,40,0.006304
1998,1119,3,45,0.010073
1998,1119,3,50,0.012405
1998,1119,3,55,0.018599
1998,1119,3,60,0.024619
1998,1119,3,65,0.037177
1998,1119,3,70,0.051034
1998,1119,3,75,0.07949
1998,1119,3,80,0.123872
1998,1119,3,85,0.235861
1998,1120,1,0,0.019488
1998,1120,1,1,8.16e-4
1998,1120,1,5,5.24e-4
1998,1120,1,10,5.15e-4
1998,1120,1,15,0.0016
1998,1120,1,20,0.003212
1998,1120,1,25,0.004278
1998,1120,1,30,0.005119
1998,1120,1,35,0.006716
1998,1120,1,40,0.009748
1998,1120,1,45,0.013789
1998,1120,1,50,0.018955
1998,1120,1,55,0.027706
1998,1120,1,60,0.037324
1998,1120,1,65,0.053011
1998,1120,1,70,0.070518
1998,1120,1,75,0.093124
1998,1120,1,80,0.140916
1998,1120,1,85,0.232074
1998,1120,2,0,0.013708
1998,1120,2,1,5.01e-4
1998,1120,2,5,2.55e-4
1998,1120,2,10,3.67e-4
1998,1120,2,15,7.1e-4
1998,1120,2,20,9.43e-4
1998,1120,2,25,8.19e-4
1998,1120,2,30,0.001238
1998,1120,2,35,0.001506
1998,1120,2,40,0.002504
1998,1120,2,45,0.003524
1998,1120,2,50,0.005717
1998,1120,2,55,0.00864
1998,1120,2,60,0.012493
1998,1120,2,65,0.021251
1998,1120,2,70,0.037041
1998,1120,2,75,0.061182
1998,1120,2,80,0.107414
1998,1120,2,85,0.201716
1998,1120,3,0,0.016671
1998,1120,3,1,6.62e-4
1998,1120,3,5,3.93e-4
1998,1120,3,10,4.43e-4
1998,1120,3,15,0.001156
1998,1120,3,20,0.002074
1998,1120,3,25,0.002576
1998,1120,3,30,0.003173
1998,1120,3,35,0.004093
1998,1120,3,40,0.006081
1998,1120,3,45,0.008484
1998,1120,3,50,0.011842
1998,1120,3,55,0.016907
1998,1120,3,60,0.023056
1998,1120,3,65,0.033798
1998,1120,3,70,0.047678
1998,1120,3,75,0.068952
1998,1120,3,80,0.114257
1998,1120,3,85,0.207036
1998,1122,1,0,0.019975
1998,1122,1,1,7.62e-4
1998,1122,1,5,4.75e-4
1998,1122,1,10,4.52e-4
1998,1122,1,15,0.001841
1998,1122,1,20,0.003574
1998,1122,1,25,0.004751
1998,1122,1,30,0.00577
1998,1122,1,35,0.008102
1998,1122,1,40,0.010737
1998,1122,1,45,0.015265
1998,1122,1,50,0.019765
1998,1122,1,55,0.030848
1998,1122,1,60,0.041149
1998,1122,1,65,0.058069
1998,1122,1,70,0.078741
1998,1122,1,75,0.105043
1998,1122,1,80,0.152529
1998,1122,1,85,0.219227
1998,1122,2,0,0.012882
1998,1122,2,1,5.58e-4
1998,1122,2,5,2.53e-4
1998,1122,2,10,2.16e-4
1998,1122,2,15,6.01e-4
1998,1122,2,20,7.84e-4
1998,1122,2,25,0.001199
1998,1122,2,30,0.001536
1998,1122,2,35,0.001854
1998,1122,2,40,0.002545
1998,1122,2,45,0.004099
1998,1122,2,50,0.00636
1998,1122,2,55,0.009373
1998,1122,2,60,0.014434
1998,1122,2,65,0.023658
1998,1122,2,70,0.038696
1998,1122,2,75,0.066272
1998,1122,2,80,0.112081
1998,1122,2,85,0.207883
1998,1122,3,0,0.016511
1998,1122,3,1,6.62e-4
1998,1122,3,5,3.66e-4
1998,1122,3,10,3.36e-4
1998,1122,3,15,0.001228
1998,1122,3,20,0.002172
1998,1122,3,25,0.002999
1998,1122,3,30,0.003637
1998,1122,3,35,0.004924
1998,1122,3,40,0.006532
1998,1122,3,45,0.009398
1998,1122,3,50,0.01255
1998,1122,3,55,0.018462
1998,1122,3,60,0.025255
1998,1122,3,65,0.0365
1998,1122,3,70,0.050816
1998,1122,3,75,0.074888
1998,1122,3,80,0.119902
1998,1122,3,85,0.210012
1998,1124,1,0,0.017144
1998,1124,1,1,0.001348
1998,1124,1,5,7.37e-4
1998,1124,1,10,4.52e-4
1998,1124,1,15,0.001576
1998,1124,1,20,0.003471
1998,1124,1,25,0.004213
1998,1124,1,30,0.006065
1998,1124,1,35,0.008763
1998,1124,1,40,0.012344
1998,1124,1,45,0.018098
1998,1124,1,50,0.02405
1998,1124,1,55,0.036145
1998,1124,1,60,0.044879
1998,1124,1,65,0.064727
1998,1124,1,70,0.084728
1998,1124,1,75,0.122495
1998,1124,1,80,0.165041
1998,1124,1,85,0.241695
1998,1124,2,0,0.015451
1998,1124,2,1,6.24e-4
1998,1124,2,5,2.97e-4
1998,1124,2,10,3.14e-4
1998,1124,2,15,6.95e-4
1998,1124,2,20,7.42e-4
1998,1124,2,25,0.001026
1998,1124,2,30,0.001137
1998,1124,2,35,0.002134
1998,1124,2,40,0.002785
1998,1124,2,45,0.005311
1998,1124,2,50,0.006958
1998,1124,2,55,0.010838
1998,1124,2,60,0.016245
1998,1124,2,65,0.028055
1998,1124,2,70,0.043806
1998,1124,2,75,0.073018
1998,1124,2,80,0.124114
1998,1124,2,85,0.234493
1998,1124,3,0,0.016321
1998,1124,3,1,9.95e-4
1998,1124,3,5,5.22e-4
1998,1124,3,10,3.85e-4
1998,1124,3,15,0.001138
1998,1124,3,20,0.002097
1998,1124,3,25,0.002614
1998,1124,3,30,0.003575
1998,1124,3,35,0.005417
1998,1124,3,40,0.007397
1998,1124,3,45,0.011423
1998,1124,3,50,0.014822
1998,1124,3,55,0.02162
1998,1124,3,60,0.027844
1998,1124,3,65,0.041211
1998,1124,3,70,0.056135
1998,1124,3,75,0.083921
1998,1124,3,80,0.130918
1998,1124,3,85,0.23549900000000001
1998,1125,1,0,0.020501
1998,1125,1,1,9.25e-4
1998,1125,1,5,8.05e-4
1998,1125,1,10,7.25e-4
1998,1125,1,15,0.0028
1998,1125,1,20,0.006693
1998,1125,1,25,0.006974
1998,1125,1,30,0.008619
1998,1125,1,35,0.010305
1998,1125,1,40,0.014311
1998,1125,1,45,0.018706
1998,1125,1,50,0.02415
1998,1125,1,55,0.034109
1998,1125,1,60,0.044433
1998,1125,1,65,0.060838
1998,1125,1,70,0.080288
1998,1125,1,75,0.113685
1998,1125,1,80,0.15715
1998,1125,1,85,0.232465
1998,1125,2,0,0.017605
1998,1125,2,1,0.00107
1998,1125,2,5,4.13e-4
1998,1125,2,10,3.95e-4
1998,1125,2,15,0.001131
1998,1125,2,20,0.001505
1998,1125,2,25,0.001614
1998,1125,2,30,0.002455
1998,1125,2,35,0.002967
1998,1125,2,40,0.004456
1998,1125,2,45,0.006313
1998,1125,2,50,0.008333
1998,1125,2,55,0.013032
1998,1125,2,60,0.01736
1998,1125,2,65,0.029098
1998,1125,2,70,0.042711
1998,1125,2,75,0.069515
1998,1125,2,80,0.11555
1998,1125,2,85,0.209943
1998,1125,3,0,0.019096
1998,1125,3,1,9.97e-4
1998,1125,3,5,6.12e-4
1998,1125,3,10,5.62e-4
1998,1125,3,15,0.001958
1998,1125,3,20,0.004088
1998,1125,3,25,0.004344
1998,1125,3,30,0.005545
1998,1125,3,35,0.006586
1998,1125,3,40,0.009207
1998,1125,3,45,0.012202
1998,1125,3,50,0.015581
1998,1125,3,55,0.022195
1998,1125,3,60,0.028675
1998,1125,3,65,0.041173
1998,1125,3,70,0.055041
1998,1125,3,75,0.080976
1998,1125,3,80,0.125461
1998,1125,3,85,0.215405
1998,1126,1,0,0.042567
1998,1126,1,1,0.002935
1998,1126,1,5,9.24e-4
1998,1126,1,10,7.56e-4
1998,1126,1,15,0.001431
1998,1126,1,20,0.002127
1998,1126,1,25,0.004411
1998,1126,1,30,0.005335
1998,1126,1,35,0.006187
1998,1126,1,40,0.008255
1998,1126,1,45,0.009309
1998,1126,1,50,0.014265
1998,1126,1,55,0.017922
1998,1126,1,60,0.024737
1998,1126,1,65,0.048569
1998,1126,1,70,0.074959
1998,1126,1,75,0.080505
1998,1126,1,80,0.159269
1998,1126,1,85,0.134393
1998,1126,2,0,0.02974
1998,1126,2,1,0.002746
1998,1126,2,5,0.001381
1998,1126,2,10,6.05e-4
1998,1126,2,15,6.64e-4
1998,1126,2,20,0.001014
1998,1126,2,25,0.001092
1998,1126,2,30,0.002079
1998,1126,2,35,0.001749
1998,1126,2,40,0.002699
1998,1126,2,45,0.002645
1998,1126,2,50,0.005711
1998,1126,2,55,0.008646
1998,1126,2,60,0.014749
1998,1126,2,65,0.019648
1998,1126,2,70,0.036338
1998,1126,2,75,0.051508
1998,1126,2,80,0.09291
1998,1126,2,85,0.100645
1998,1126,3,0,0.036112
1998,1126,3,1,0.00284
1998,1126,3,5,0.001157
1998,1126,3,10,6.78e-4
1998,1126,3,15,0.001033
1998,1126,3,20,0.001568
1998,1126,3,25,0.002632
1998,1126,3,30,0.003561
1998,1126,3,35,0.003802
1998,1126,3,40,0.005312
1998,1126,3,45,0.00583
1998,1126,3,50,0.009576
1998,1126,3,55,0.012559
1998,1126,3,60,0.019164
1998,1126,3,65,0.031801
1998,1126,3,70,0.050522
1998,1126,3,75,0.060218
1998,1126,3,80,0.110993
1998,1126,3,85,0.111062
1998,1127,1,0,0.020657
1998,1127,1,1,8.44e-4
1998,1127,1,5,5.58e-4
1998,1127,1,10,4.23e-4
1998,1127,1,15,0.001871
1998,1127,1,20,0.003889
1998,1127,1,25,0.004381
1998,1127,1,30,0.005168
1998,1127,1,35,0.007774
1998,1127,1,40,0.0104
1998,1127,1,45,0.016444
1998,1127,1,50,0.019524
1998,1127,1,55,0.03216
1998,1127,1,60,0.043589
1998,1127,1,65,0.06356
1998,1127,1,70,0.080251
1998,1127,1,75,0.109615
1998,1127,1,80,0.173818
1998,1127,1,85,0.208905
1998,1127,2,0,0.015173
1998,1127,2,1,5.09e-4
1998,1127,2,5,3.09e-4
1998,1127,2,10,2.86e-4
1998,1127,2,15,9.45e-4
1998,1127,2,20,0.001019
1998,1127,2,25,0.001482
1998,1127,2,30,0.001884
1998,1127,2,35,0.002315
1998,1127,2,40,0.004024
1998,1127,2,45,0.006076
1998,1127,2,50,0.007917
1998,1127,2,55,0.012934
1998,1127,2,60,0.016211
1998,1127,2,65,0.026563
1998,1127,2,70,0.044113
1998,1127,2,75,0.069066
1998,1127,2,80,0.114873
1998,1127,2,85,0.227092
1998,1127,3,0,0.017998
1998,1127,3,1,6.81e-4
1998,1127,3,5,4.36e-4
1998,1127,3,10,3.56e-4
1998,1127,3,15,0.001449
1998,1127,3,20,0.002586
1998,1127,3,25,0.003009
1998,1127,3,30,0.003591
1998,1127,3,35,0.00507
1998,1127,3,40,0.0071590000000000004
1998,1127,3,45,0.011056
1998,1127,3,50,0.013393
1998,1127,3,55,0.021349
1998,1127,3,60,0.02757
1998,1127,3,65,0.040298
1998,1127,3,70,0.055507
1998,1127,3,75,0.078263
1998,1127,3,80,0.127695
1998,1127,3,85,0.224281
1998,1128,1,0,0.021639
1998,1128,1,1,0.001203
1998,1128,1,5,4.1e-4
1998,1128,1,10,6.02e-4
1998,1128,1,15,0.002067
1998,1128,1,20,0.004772
1998,1128,1,25,0.004922
1998,1128,1,30,0.007126
1998,1128,1,35,0.008888
1998,1128,1,40,0.012013
1998,1128,1,45,0.018089
1998,1128,1,50,0.024675
1998,1128,1,55,0.033722
1998,1128,1,60,0.045201
1998,1128,1,65,0.064083
1998,1128,1,70,0.087406
1998,1128,1,75,0.11251
1998,1128,1,80,0.174834
1998,1128,1,85,0.264242
1998,1128,2,0,0.018309
1998,1128,2,1,7.68e-4
1998,1128,2,5,2.7e-4
1998,1128,2,10,4.05e-4
1998,1128,2,15,7.92e-4
1998,1128,2,20,0.001074
1998,1128,2,25,0.001471
1998,1128,2,30,0.001669
1998,1128,2,35,0.002124
1998,1128,2,40,0.003442
1998,1128,2,45,0.005414
1998,1128,2,50,0.007559
1998,1128,2,55,0.010943
1998,1128,2,60,0.015881
1998,1128,2,65,0.025792
1998,1128,2,70,0.044322
1998,1128,2,75,0.07216
1998,1128,2,80,0.119538
1998,1128,2,85,0.237125
1998,1128,3,0,0.020022
1998,1128,3,1,9.92e-4
1998,1128,3,5,3.42e-4
1998,1128,3,10,5.05e-4
1998,1128,3,15,0.001432
1998,1128,3,20,0.002915
1998,1128,3,25,0.003197
1998,1128,3,30,0.004369
1998,1128,3,35,0.005472
1998,1128,3,40,0.00767
1998,1128,3,45,0.011597
1998,1128,3,50,0.015725
1998,1128,3,55,0.020697
1998,1128,3,60,0.028152
1998,1128,3,65,0.039929
1998,1128,3,70,0.057316
1998,1128,3,75,0.080945
1998,1128,3,80,0.129198
1998,1128,3,85,0.240479
1998,1129,1,0,0.018205
1998,1129,1,1,0.001023
1998,1129,1,5,6.1e-4
1998,1129,1,10,5.8e-4
1998,1129,1,15,0.001784
1998,1129,1,20,0.004216
1998,1129,1,25,0.00507
1998,1129,1,30,0.006641
1998,1129,1,35,0.008031
1998,1129,1,40,0.01083
1998,1129,1,45,0.015026
1998,1129,1,50,0.022075
1998,1129,1,55,0.030796
1998,1129,1,60,0.041105
1998,1129,1,65,0.060005
1998,1129,1,70,0.07887
1998,1129,1,75,0.114939
1998,1129,1,80,0.158757
1998,1129,1,85,0.225327
1998,1129,2,0,0.015083
1998,1129,2,1,7.22e-4
1998,1129,2,5,2.56e-4
1998,1129,2,10,2.37e-4
1998,1129,2,15,6.94e-4
1998,1129,2,20,9.92e-4
1998,1129,2,25,0.001153
1998,1129,2,30,0.00122
1998,1129,2,35,0.001719
1998,1129,2,40,0.002816
1998,1129,2,45,0.004949
1998,1129,2,50,0.006601
1998,1129,2,55,0.009868
1998,1129,2,60,0.013519
1998,1129,2,65,0.025868
1998,1129,2,70,0.0392
1998,1129,2,75,0.072582
1998,1129,2,80,0.123331
1998,1129,2,85,0.22247
1998,1129,3,0,0.016687
1998,1129,3,1,8.76e-4
1998,1129,3,5,4.37e-4
1998,1129,3,10,4.1e-4
1998,1129,3,15,0.001242
1998,1129,3,20,0.002606
1998,1129,3,25,0.003137
1998,1129,3,30,0.003921
1998,1129,3,35,0.004831
1998,1129,3,40,0.006743
1998,1129,3,45,0.009827
1998,1129,3,50,0.013845
1998,1129,3,55,0.018995
1998,1129,3,60,0.025078
1998,1129,3,65,0.038797
1998,1129,3,70,0.050849
1998,1129,3,75,0.082239
1998,1129,3,80,0.130068
1998,1129,3,85,0.22312
1998,1130,1,0,0.022244
1998,1130,1,1,0.0015
1998,1130,1,5,8.11e-4
1998,1130,1,10,8.34e-4
1998,1130,1,15,0.002723
1998,1130,1,20,0.004378
1998,1130,1,25,0.004757
1998,1130,1,30,0.00627
1998,1130,1,35,0.007915
1998,1130,1,40,0.010131
