year,reg_sk,sex_sk,esp_year,age_sk,sdr
2016,1189,2,1976,999,7
2016,1189,2,2013,0,0.54
2016,1189,2,2013,15,1.61
2016,1189,2,2013,50,6.48
2016,1189,2,2013,65,54.29
2016,1189,2,2013,999,12.66
2016,1189,3,1976,0,0.59
2016,1189,3,1976,15,3.05
2016,1189,3,1976,50,12.71
2016,1189,3,1976,65,57.03
2016,1189,3,1976,999,10.19
2016,1189,3,2013,0,0.54
2016,1189,3,2013,15,3.22
2016,1189,3,2013,50,13.04
2016,1189,3,2013,65,65.73
2016,1189,3,2013,999,16.89
2016,1190,1,1976,0,0.79
2016,1190,1,1976,15,3.68
2016,1190,1,1976,50,16.86
2016,1190,1,1976,65,62.07
2016,1190,1,1976,999,11.84
2016,1190,1,2013,0,0.71
2016,1190,1,2013,15,3.88
2016,1190,1,2013,50,17.12
2016,1190,1,2013,65,70.34
2016,1190,1,2013,999,18.91
2016,1190,2,1976,0,0.51
2016,1190,2,1976,15,0.98
2016,1190,2,1976,50,5.33
2016,1190,2,1976,65,37.66
2016,1190,2,1976,999,5.69
2016,1190,2,2013,0,0.45
2016,1190,2,2013,15,1.03
2016,1190,2,2013,50,5.44
2016,1190,2,2013,65,45.49
2016,1190,2,2013,999,10.46
2016,1190,3,1976,0,0.65
2016,1190,3,1976,15,2.25
2016,1190,3,1976,50,10.3
2016,1190,3,1976,65,46.17
2016,1190,3,1976,999,8.18
2016,1190,3,2013,0,0.58
2016,1190,3,2013,15,2.37
2016,1190,3,2013,50,10.46
2016,1190,3,2013,65,53.99
2016,1190,3,2013,999,13.73
2016,1191,1,1976,0,0.91
2016,1191,1,1976,15,3.48
2016,1191,1,1976,50,16.01
2016,1191,1,1976,65,58.79
2016,1191,1,1976,999,11.26
2016,1191,1,2013,0,0.82
2016,1191,1,2013,15,3.64
2016,1191,1,2013,50,16.35
2016,1191,1,2013,65,66.68
2016,1191,1,2013,999,17.96
2016,1191,2,1976,0,0.97
2016,1191,2,1976,15,0.97
2016,1191,2,1976,50,4.99
2016,1191,2,1976,65,41.46
2016,1191,2,1976,999,6.15
2016,1191,2,2013,0,0.87
2016,1191,2,2013,15,1.02
2016,1191,2,2013,50,5.13
2016,1191,2,2013,65,50.11
2016,1191,2,2013,999,11.37
2016,1191,3,1976,0,0.94
2016,1191,3,1976,15,2.15
2016,1191,3,1976,50,9.87
2016,1191,3,1976,65,47.79
2016,1191,3,1976,999,8.29
2016,1191,3,2013,0,0.84
2016,1191,3,2013,15,2.25
2016,1191,3,2013,50,10.08
2016,1191,3,2013,65,56.07
2016,1191,3,2013,999,14.05
2016,1192,1,1976,0,0.66
2016,1192,1,1976,15,4.3
2016,1192,1,1976,50,18.6
2016,1192,1,1976,65,70
2016,1192,1,1976,999,13.3
2016,1192,1,2013,0,0.6
2016,1192,1,2013,15,4.55
2016,1192,1,2013,50,19.04
2016,1192,1,2013,65,78.75
2016,1192,1,2013,999,21.21
2016,1192,2,1976,0,0.5
2016,1192,2,1976,15,1.3
2016,1192,2,1976,50,6.05
2016,1192,2,1976,65,40.79
2016,1192,2,1976,999,6.32
2016,1192,2,2013,0,0.45
2016,1192,2,2013,15,1.37
2016,1192,2,2013,50,6.19
2016,1192,2,2013,65,49.13
2016,1192,2,2013,999,11.48
2016,1192,3,1976,0,0.59
2016,1192,3,1976,15,2.75
2016,1192,3,1976,50,11.52
2016,1192,3,1976,65,50.65
2016,1192,3,1976,999,9.12
2016,1192,3,2013,0,0.53
2016,1192,3,2013,15,2.91
2016,1192,3,2013,50,11.77
2016,1192,3,2013,65,58.81
2016,1192,3,2013,999,15.16
2016,1193,1,1976,0,1.35
2016,1193,1,1976,15,9.12
2016,1193,1,1976,50,30.6
2016,1193,1,1976,65,96.69
2016,1193,1,1976,999,20.91
2016,1193,1,2013,0,1.22
2016,1193,1,2013,15,9.49
2016,1193,1,2013,50,31.33
2016,1193,1,2013,65,106.71
2016,1193,1,2013,999,31.38
2016,1193,2,1976,0,1.27
2016,1193,2,1976,15,4.04
2016,1193,2,1976,50,14.56
2016,1193,2,1976,65,60.88
2016,1193,2,1976,999,11.58
2016,1193,2,2013,0,1.13
2016,1193,2,2013,15,4.24
2016,1193,2,2013,50,14.85
2016,1193,2,2013,65,69.57
2016,1193,2,2013,999,18.55
2016,1193,3,1976,0,1.31
2016,1193,3,1976,15,6.45
2016,1193,3,1976,50,21.31
2016,1193,3,1976,65,72.76
2016,1193,3,1976,999,15.29
2016,1193,3,2013,0,1.18
2016,1193,3,2013,15,6.72
2016,1193,3,2013,50,21.77
2016,1193,3,2013,65,81.38
2016,1193,3,2013,999,23.33
2016,1194,1,1976,0,0.7
2016,1194,1,1976,15,5.97
2016,1194,1,1976,50,23.48
2016,1194,1,1976,65,81.72
2016,1194,1,1976,999,16.29
2016,1194,1,2013,0,0.65
2016,1194,1,2013,15,6.27
2016,1194,1,2013,50,24
2016,1194,1,2013,65,91.15
2016,1194,1,2013,999,25.38
2016,1194,2,1976,0,0.5
2016,1194,2,1976,15,1.67
2016,1194,2,1976,50,6.95
2016,1194,2,1976,65,46.2
2016,1194,2,1976,999,7.26
2016,1194,2,2013,0,0.46
2016,1194,2,2013,15,1.75
2016,1194,2,2013,50,7.1
2016,1194,2,2013,65,55.4
2016,1194,2,2013,999,13.05
2016,1194,3,1976,0,0.61
2016,1194,3,1976,15,3.75
2016,1194,3,1976,50,14.05
2016,1194,3,1976,65,57.42
2016,1194,3,1976,999,10.82
2016,1194,3,2013,0,0.56
2016,1194,3,2013,15,3.94
2016,1194,3,2013,50,14.34
2016,1194,3,2013,65,66.2
2016,1194,3,2013,999,17.57
2016,1195,1,1976,0,1.11
2016,1195,1,1976,15,6.39
2016,1195,1,1976,50,24.84
2016,1195,1,1976,65,79.83
2016,1195,1,1976,999,16.63
2016,1195,1,2013,0,1.01
2016,1195,1,2013,15,6.69
2016,1195,1,2013,50,25.37
2016,1195,1,2013,65,89.29
2016,1195,1,2013,999,25.53
2016,1195,2,1976,0,0.79
2016,1195,2,1976,15,2.21
2016,1195,2,1976,50,9.69
2016,1195,2,1976,65,48.23
2016,1195,2,1976,999,8.31
2016,1195,2,2013,0,0.72
2016,1195,2,2013,15,2.34
2016,1195,2,2013,50,9.93
2016,1195,2,2013,65,56.64
2016,1195,2,2013,999,14.15
2016,1195,3,1976,0,0.96
2016,1195,3,1976,15,4.24
2016,1195,3,1976,50,16.22
2016,1195,3,1976,65,58.52
2016,1195,3,1976,999,11.65
2016,1195,3,2013,0,0.87
2016,1195,3,2013,15,4.45
2016,1195,3,2013,50,16.57
2016,1195,3,2013,65,66.92
2016,1195,3,2013,999,18.42
2016,1196,1,1976,0,1.11
2016,1196,1,1976,15,1.73
2016,1196,1,1976,50,14.67
2016,1196,1,1976,65,68.18
2016,1196,1,1976,999,11.23
2016,1196,1,2013,0,0.99
2016,1196,1,2013,15,1.82
2016,1196,1,2013,50,15.21
2016,1196,1,2013,65,76.51
2016,1196,1,2013,999,18.86
2016,1196,2,1976,0,0.9
2016,1196,2,1976,15,0.88
2016,1196,2,1976,50,6.46
2016,1196,2,1976,65,56.08
2016,1196,2,1976,999,7.96
2016,1196,2,2013,0,0.8
2016,1196,2,2013,15,0.92
2016,1196,2,2013,50,6.7
2016,1196,2,2013,65,67.49
2016,1196,2,2013,999,15.01
2016,1196,3,1976,0,1.01
2016,1196,3,1976,15,1.29
2016,1196,3,1976,50,10.24
2016,1196,3,1976,65,61.02
2016,1196,3,1976,999,9.41
2016,1196,3,2013,0,0.9
2016,1196,3,2013,15,1.36
2016,1196,3,2013,50,10.61
2016,1196,3,2013,65,71.15
2016,1196,3,2013,999,16.7
2016,1197,1,1976,0,0.56
2016,1197,1,1976,15,5.83
2016,1197,1,1976,50,22.08
2016,1197,1,1976,65,76.08
2016,1197,1,1976,999,15.32
2016,1197,1,2013,0,0.53
2016,1197,1,2013,15,6.15
2016,1197,1,2013,50,22.58
2016,1197,1,2013,65,85.01
2016,1197,1,2013,999,23.83
2016,1197,2,1976,0,0.41
2016,1197,2,1976,15,1.72
2016,1197,2,1976,50,6.86
2016,1197,2,1976,65,44.25
2016,1197,2,1976,999,7.04
2016,1197,2,2013,0,0.38
2016,1197,2,2013,15,1.82
2016,1197,2,2013,50,7.03
2016,1197,2,2013,65,52.98
2016,1197,2,2013,999,12.58
2016,1197,3,1976,0,0.49
2016,1197,3,1976,15,3.74
2016,1197,3,1976,50,13.66
2016,1197,3,1976,65,54.88
2016,1197,3,1976,999,10.43
2016,1197,3,2013,0,0.46
2016,1197,3,2013,15,3.94
2016,1197,3,2013,50,13.94
2016,1197,3,2013,65,63.33
2016,1197,3,2013,999,16.91
2016,1198,1,1976,0,0.94
2016,1198,1,1976,15,5.53
2016,1198,1,1976,50,21.39
2016,1198,1,1976,65,69.7
2016,1198,1,1976,999,14.44
2016,1198,1,2013,0,0.86
2016,1198,1,2013,15,5.8
2016,1198,1,2013,50,21.89
2016,1198,1,2013,65,77.52
2016,1198,1,2013,999,22.13
2016,1198,2,1976,0,0.74
2016,1198,2,1976,15,1.9
2016,1198,2,1976,50,8.02
2016,1198,2,1976,65,46.63
2016,1198,2,1976,999,7.67
2016,1198,2,2013,0,0.67
2016,1198,2,2013,15,2
2016,1198,2,2013,50,8.2
2016,1198,2,2013,65,55.13
2016,1198,2,2013,999,13.36
2016,1198,3,1976,0,0.84
2016,1198,3,1976,15,3.71
2016,1198,3,1976,50,14
2016,1198,3,1976,65,54.92
2016,1198,3,1976,999,10.56
2016,1198,3,2013,0,0.76
2016,1198,3,2013,15,3.88
2016,1198,3,2013,50,14.3
2016,1198,3,2013,65,63.05
2016,1198,3,2013,999,16.95
2016,1199,1,1976,0,1.77
2016,1199,1,1976,15,7.87
2016,1199,1,1976,50,32.44
2016,1199,1,1976,65,98.87
2016,1199,1,1976,999,20.96
2016,1199,1,2013,0,1.58
2016,1199,1,2013,15,8.29
2016,1199,1,2013,50,33.17
2016,1199,1,2013,65,106.81
2016,1199,1,2013,999,31.28
2016,1199,2,1976,0,1.17
2016,1199,2,1976,15,2.82
2016,1199,2,1976,50,11.89
2016,1199,2,1976,65,55.27
2016,1199,2,1976,999,9.86
2016,1199,2,2013,0,1.03
2016,1199,2,2013,15,2.97
2016,1199,2,2013,50,12.12
2016,1199,2,2013,65,64.65
2016,1199,2,2013,999,16.47
2016,1199,3,1976,0,1.48
2016,1199,3,1976,15,5.31
2016,1199,3,1976,50,20.75
2016,1199,3,1976,65,69.62
2016,1199,3,1976,999,14.32
2016,1199,3,2013,0,1.31
2016,1199,3,2013,15,5.59
2016,1199,3,2013,50,21.15
2016,1199,3,2013,65,78.12
2016,1199,3,2013,999,22.09
2017,1100,1,1976,0,0.71
2017,1100,1,1976,15,4.58
2017,1100,1,1976,50,19.79
2017,1100,1,1976,65,68.79
2017,1100,1,1976,999,13.53
2017,1100,1,2013,0,0.65
2017,1100,1,2013,15,4.83
2017,1100,1,2013,50,20.27
2017,1100,1,2013,65,76.88
2017,1100,1,2013,999,21.22
2017,1100,2,1976,0,0.55
2017,1100,2,1976,15,1.6
2017,1100,2,1976,50,6.83
2017,1100,2,1976,65,43.15
2017,1100,2,1976,999,6.88
2017,1100,2,2013,0,0.5
2017,1100,2,2013,15,1.69
2017,1100,2,2013,50,7
2017,1100,2,2013,65,51.75
2017,1100,2,2013,999,12.3
2017,1100,3,1976,0,0.63
2017,1100,3,1976,15,3.06
2017,1100,3,1976,50,12.49
2017,1100,3,1976,65,51.88
2017,1100,3,1976,999,9.59
2017,1100,3,2013,0,0.58
2017,1100,3,2013,15,3.22
2017,1100,3,2013,50,12.77
2017,1100,3,2013,65,60.09
2017,1100,3,2013,999,15.75
2017,1101,1,1976,0,0.9
2017,1101,1,1976,15,5.44
2017,1101,1,1976,50,20.5
2017,1101,1,1976,65,79.51
2017,1101,1,1976,999,15.3
2017,1101,1,2013,0,0.81
2017,1101,1,2013,15,5.74
2017,1101,1,2013,50,21
2017,1101,1,2013,65,89.65
2017,1101,1,2013,999,24.29
2017,1101,2,1976,0,0.71
2017,1101,2,1976,15,1.94
2017,1101,2,1976,50,7.38
2017,1101,2,1976,65,46.43
2017,1101,2,1976,999,7.54
2017,1101,2,2013,0,0.64
2017,1101,2,2013,15,2.05
2017,1101,2,2013,50,7.56
2017,1101,2,2013,65,55.49
2017,1101,2,2013,999,13.32
2017,1101,3,1976,0,0.81
2017,1101,3,1976,15,3.64
2017,1101,3,1976,50,13.19
2017,1101,3,1976,65,57.39
2017,1101,3,1976,999,10.64
2017,1101,3,2013,0,0.73
2017,1101,3,2013,15,3.83
2017,1101,3,2013,50,13.49
2017,1101,3,2013,65,66.4
2017,1101,3,2013,999,17.42
2017,1103,1,1976,0,0.64
2017,1103,1,1976,15,4.16
2017,1103,1,1976,50,18.58
2017,1103,1,1976,65,65.51
2017,1103,1,1976,999,12.73
2017,1103,1,2013,0,0.59
2017,1103,1,2013,15,4.39
2017,1103,1,2013,50,18.95
2017,1103,1,2013,65,73.81
2017,1103,1,2013,999,20.16
2017,1103,2,1976,0,0.48
2017,1103,2,1976,15,1.35
2017,1103,2,1976,50,6.59
2017,1103,2,1976,65,44.55
2017,1103,2,1976,999,6.86
2017,1103,2,2013,0,0.44
2017,1103,2,2013,15,1.42
2017,1103,2,2013,50,6.75
2017,1103,2,2013,65,53.83
2017,1103,2,2013,999,12.52
2017,1103,3,1976,0,0.57
2017,1103,3,1976,15,2.71
2017,1103,3,1976,50,11.89
2017,1103,3,1976,65,52.22
2017,1103,3,1976,999,9.34
2017,1103,3,2013,0,0.52
2017,1103,3,2013,15,2.86
2017,1103,3,2013,50,12.12
2017,1103,3,2013,65,61.04
2017,1103,3,2013,999,15.64
2017,1104,1,1976,0,0.86
2017,1104,1,1976,15,5.71
2017,1104,1,1976,50,22.86
2017,1104,1,1976,65,77.82
2017,1104,1,1976,999,15.66
2017,1104,1,2013,0,0.79
2017,1104,1,2013,15,6
2017,1104,1,2013,50,23.42
2017,1104,1,2013,65,87.39
2017,1104,1,2013,999,24.43
2017,1104,2,1976,0,0.64
2017,1104,2,1976,15,2.06
2017,1104,2,1976,50,8.11
2017,1104,2,1976,65,46.24
2017,1104,2,1976,999,7.7
2017,1104,2,2013,0,0.59
2017,1104,2,2013,15,2.17
2017,1104,2,2013,50,8.31
2017,1104,2,2013,65,55.03
2017,1104,2,2013,999,13.42
2017,1104,3,1976,0,0.75
2017,1104,3,1976,15,3.85
2017,1104,3,1976,50,14.52
2017,1104,3,1976,65,56.43
2017,1104,3,1976,999,10.87
2017,1104,3,2013,0,0.69
2017,1104,3,2013,15,4.05
2017,1104,3,2013,50,14.85
2017,1104,3,2013,65,65.12
2017,1104,3,2013,999,17.52
2017,1105,1,1976,0,0.83
2017,1105,1,1976,15,5.38
2017,1105,1,1976,50,23.29
2017,1105,1,1976,65,79.04
2017,1105,1,1976,999,15.7
2017,1105,1,2013,0,0.76
2017,1105,1,2013,15,5.68
2017,1105,1,2013,50,23.81
2017,1105,1,2013,65,87.7
2017,1105,1,2013,999,24.42
2017,1105,2,1976,0,0.61
2017,1105,2,1976,15,2.14
2017,1105,2,1976,50,8.48
2017,1105,2,1976,65,49.42
2017,1105,2,1976,999,8.15
2017,1105,2,2013,0,0.55
2017,1105,2,2013,15,2.27
2017,1105,2,2013,50,8.68
2017,1105,2,2013,65,58.82
2017,1105,2,2013,999,14.27
2017,1105,3,1976,0,0.72
2017,1105,3,1976,15,3.78
2017,1105,3,1976,50,15.08
2017,1105,3,1976,65,59.58
2017,1105,3,1976,999,11.28
2017,1105,3,2013,0,0.66
2017,1105,3,2013,15,3.99
2017,1105,3,2013,50,15.39
2017,1105,3,2013,65,68.49
2017,1105,3,2013,999,18.26
2017,1107,1,1976,0,0.88
2017,1107,1,1976,15,3.44
2017,1107,1,1976,50,17.85
2017,1107,1,1976,65,64.3
2017,1107,1,1976,999,12.16
2017,1107,1,2013,0,0.8
2017,1107,1,2013,15,3.63
2017,1107,1,2013,50,18.3
2017,1107,1,2013,65,72.21
2017,1107,1,2013,999,19.41
2017,1107,2,1976,0,0.75
2017,1107,2,1976,15,1.13
2017,1107,2,1976,50,5.76
2017,1107,2,1976,65,42.24
2017,1107,2,1976,999,6.4
2017,1107,2,2013,0,0.66
2017,1107,2,2013,15,1.18
2017,1107,2,2013,50,5.91
2017,1107,2,2013,65,50.84
2017,1107,2,2013,999,11.71
2017,1107,3,1976,0,0.82
2017,1107,3,1976,15,2.25
2017,1107,3,1976,50,11.11
2017,1107,3,1976,65,50.07
2017,1107,3,1976,999,8.79
2017,1107,3,2013,0,0.74
2017,1107,3,2013,15,2.38
2017,1107,3,2013,50,11.37
2017,1107,3,2013,65,58.27
2017,1107,3,2013,999,14.77
2017,1108,1,1976,0,0.86
2017,1108,1,1976,15,5.78
2017,1108,1,1976,50,26.62
2017,1108,1,1976,65,83.67
2017,1108,1,1976,999,17.01
2017,1108,1,2013,0,0.79
2017,1108,1,2013,15,6.12
2017,1108,1,2013,50,27.19
2017,1108,1,2013,65,92.97
2017,1108,1,2013,999,26.31
2017,1108,2,1976,0,0.64
2017,1108,2,1976,15,2.14
2017,1108,2,1976,50,9.44
2017,1108,2,1976,65,48.79
2017,1108,2,1976,999,8.25
2017,1108,2,2013,0,0.59
2017,1108,2,2013,15,2.26
2017,1108,2,2013,50,9.61
2017,1108,2,2013,65,58.09
2017,1108,2,2013,999,14.31
2017,1108,3,1976,0,0.75
2017,1108,3,1976,15,3.95
2017,1108,3,1976,50,16.87
2017,1108,3,1976,65,60.13
2017,1108,3,1976,999,11.75
2017,1108,3,2013,0,0.69
2017,1108,3,2013,15,4.18
2017,1108,3,2013,50,17.18
2017,1108,3,2013,65,69.09
2017,1108,3,2013,999,18.81
2017,1110,1,1976,0,0.83
2017,1110,1,1976,15,6.27
2017,1110,1,1976,50,24.84
2017,1110,1,1976,65,91.13
2017,1110,1,1976,999,17.75
2017,1110,1,2013,0,0.79
2017,1110,1,2013,15,6.59
2017,1110,1,2013,50,25.39
2017,1110,1,2013,65,102.08
2017,1110,1,2013,999,27.95
2017,1110,2,1976,0,0.47
2017,1110,2,1976,15,2.25
2017,1110,2,1976,50,9.92
2017,1110,2,1976,65,53.27
2017,1110,2,1976,999,8.85
2017,1110,2,2013,0,0.42
2017,1110,2,2013,15,2.39
2017,1110,2,2013,50,10.15
2017,1110,2,2013,65,63.31
2017,1110,2,2013,999,15.46
2017,1110,3,1976,0,0.66
2017,1110,3,1976,15,4.24
2017,1110,3,1976,50,16.48
2017,1110,3,1976,65,65.61
2017,1110,3,1976,999,12.41
2017,1110,3,2013,0,0.61
2017,1110,3,2013,15,4.46
2017,1110,3,2013,50,16.82
2017,1110,3,2013,65,75.45
2017,1110,3,2013,999,20.1
2017,1111,1,1976,0,0.73
2017,1111,1,1976,15,4.9
2017,1111,1,1976,50,23.44
2017,1111,1,1976,65,74.72
2017,1111,1,1976,999,15
2017,1111,1,2013,0,0.67
2017,1111,1,2013,15,5.17
2017,1111,1,2013,50,23.9
2017,1111,1,2013,65,83.68
2017,1111,1,2013,999,23.41
2017,1111,2,1976,0,0.53
2017,1111,2,1976,15,1.56
2017,1111,2,1976,50,6.65
2017,1111,2,1976,65,43.83
2017,1111,2,1976,999,6.9
2017,1111,2,2013,0,0.47
2017,1111,2,2013,15,1.64
2017,1111,2,2013,50,6.79
2017,1111,2,2013,65,52.78
2017,1111,2,2013,999,12.43
2017,1111,3,1976,0,0.63
2017,1111,3,1976,15,3.23
2017,1111,3,1976,50,14.01
2017,1111,3,1976,65,53.69
2017,1111,3,1976,999,10.15
2017,1111,3,2013,0,0.57
2017,1111,3,2013,15,3.41
2017,1111,3,2013,50,14.26
2017,1111,3,2013,65,62.31
2017,1111,3,2013,999,16.56
2017,1112,1,1976,0,0.76
2017,1112,1,1976,15,4.16
2017,1112,1,1976,50,19.35
2017,1112,1,1976,65,64.45
2017,1112,1,1976,999,12.78
2017,1112,1,2013,0,0.69
2017,1112,1,2013,15,4.4
2017,1112,1,2013,50,19.82
2017,1112,1,2013,65,71.24
2017,1112,1,2013,999,19.85
2017,1112,2,1976,0,0.53
2017,1112,2,1976,15,1.37
2017,1112,2,1976,50,6.56
2017,1112,2,1976,65,42.03
2017,1112,2,1976,999,6.59
2017,1112,2,2013,0,0.48
2017,1112,2,2013,15,1.45
2017,1112,2,2013,50,6.72
2017,1112,2,2013,65,49.92
2017,1112,2,2013,999,11.77
2017,1112,3,1976,0,0.65
2017,1112,3,1976,15,2.75
2017,1112,3,1976,50,12.21
2017,1112,3,1976,65,49.93
2017,1112,3,1976,999,9.18
2017,1112,3,2013,0,0.59
2017,1112,3,2013,15,2.9
2017,1112,3,2013,50,12.49
2017,1112,3,2013,65,57.32
2017,1112,3,2013,999,15.01
2017,1114,1,1976,0,0.53
2017,1114,1,1976,15,3.58
2017,1114,1,1976,50,19.35
2017,1114,1,1976,65,74.58
2017,1114,1,1976,999,13.55
2017,1114,1,2013,0,0.47
2017,1114,1,2013,15,3.78
2017,1114,1,2013,50,19.85
2017,1114,1,2013,65,84.45
2017,1114,1,2013,999,22.12
2017,1114,2,1976,0,0.44
2017,1114,2,1976,15,1.18
2017,1114,2,1976,50,6.22
2017,1114,2,1976,65,44.6
2017,1114,2,1976,999,6.7
2017,1114,2,2013,0,0.4
2017,1114,2,2013,15,1.24
2017,1114,2,2013,50,6.38
2017,1114,2,2013,65,54.07
2017,1114,2,2013,999,12.41
2017,1114,3,1976,0,0.49
2017,1114,3,1976,15,2.34
2017,1114,3,1976,50,12.02
2017,1114,3,1976,65,54.86
2017,1114,3,1976,999,9.45
2017,1114,3,2013,0,0.44
2017,1114,3,2013,15,2.48
2017,1114,3,2013,50,12.31
2017,1114,3,2013,65,64.13
2017,1114,3,2013,999,16.09
2017,1115,1,1976,0,0.98
2017,1115,1,1976,15,5
2017,1115,1,1976,50,24.77
2017,1115,1,1976,65,81.5
2017,1115,1,1976,999,16.09
2017,1115,1,2013,0,0.88
2017,1115,1,2013,15,5.27
2017,1115,1,2013,50,25.34
2017,1115,1,2013,65,91.33
2017,1115,1,2013,999,25.27
2017,1115,2,1976,0,0.59
2017,1115,2,1976,15,1.66
2017,1115,2,1976,50,6.93
2017,1115,2,1976,65,44.79
2017,1115,2,1976,999,7.12
2017,1115,2,2013,0,0.52
2017,1115,2,2013,15,1.75
2017,1115,2,2013,50,7.06
2017,1115,2,2013,65,53.87
2017,1115,2,2013,999,12.75
2017,1115,3,1976,0,0.79
2017,1115,3,1976,15,3.29
2017,1115,3,1976,50,14.71
2017,1115,3,1976,65,56.24
2017,1115,3,1976,999,10.62
2017,1115,3,2013,0,0.71
2017,1115,3,2013,15,3.47
2017,1115,3,2013,50,15
2017,1115,3,2013,65,65.11
2017,1115,3,2013,999,17.3
2017,1117,1,1976,0,0.89
2017,1117,1,1976,15,5.41
2017,1117,1,1976,50,23.82
2017,1117,1,1976,65,79.07
2017,1117,1,1976,999,15.83
2017,1117,1,2013,0,0.81
2017,1117,1,2013,15,5.71
2017,1117,1,2013,50,24.35
2017,1117,1,2013,65,88.6
2017,1117,1,2013,999,24.73
2017,1117,2,1976,0,0.45
2017,1117,2,1976,15,1.83
2017,1117,2,1976,50,7.25
2017,1117,2,1976,65,46.83
2017,1117,2,1976,999,7.45
2017,1117,2,2013,0,0.41
2017,1117,2,2013,15,1.93
2017,1117,2,2013,50,7.42
2017,1117,2,2013,65,56.34
2017,1117,2,2013,999,13.37
2017,1117,3,1976,0,0.68
2017,1117,3,1976,15,3.6
2017,1117,3,1976,50,14.21
2017,1117,3,1976,65,56.72
2017,1117,3,1976,999,10.71
2017,1117,3,2013,0,0.62
2017,1117,3,2013,15,3.79
2017,1117,3,2013,50,14.5
2017,1117,3,2013,65,65.86
2017,1117,3,2013,999,17.48
2017,1118,1,1976,0,0.61
2017,1118,1,1976,15,4.02
2017,1118,1,1976,50,18.91
2017,1118,1,1976,65,67.56
2017,1118,1,1976,999,12.94
2017,1118,1,2013,0,0.57
2017,1118,1,2013,15,4.26
2017,1118,1,2013,50,19.36
2017,1118,1,2013,65,75.72
2017,1118,1,2013,999,20.55
2017,1118,2,1976,0,0.48
2017,1118,2,1976,15,1.46
2017,1118,2,1976,50,6.49
2017,1118,2,1976,65,42.37
2017,1118,2,1976,999,6.65
2017,1118,2,2013,0,0.45
2017,1118,2,2013,15,1.54
2017,1118,2,2013,50,6.65
2017,1118,2,2013,65,50.91
2017,1118,2,2013,999,11.99
2017,1118,3,1976,0,0.55
2017,1118,3,1976,15,2.72
2017,1118,3,1976,50,11.95
2017,1118,3,1976,65,51.06
2017,1118,3,1976,999,9.22
2017,1118,3,2013,0,0.51
2017,1118,3,2013,15,2.87
2017,1118,3,2013,50,12.22
2017,1118,3,2013,65,59.28
2017,1118,3,2013,999,15.32
2017,1119,1,1976,0,0.69
2017,1119,1,1976,15,4.94
2017,1119,1,1976,50,24.67
2017,1119,1,1976,65,84.52
2017,1119,1,1976,999,16.31
2017,1119,1,2013,0,0.61
2017,1119,1,2013,15,5.23
2017,1119,1,2013,50,25.32
2017,1119,1,2013,65,95.19
2017,1119,1,2013,999,25.95
2017,1119,2,1976,0,0.62
2017,1119,2,1976,15,1.59
2017,1119,2,1976,50,7.16
2017,1119,2,1976,65,47.45
2017,1119,2,1976,999,7.43
2017,1119,2,2013,0,0.57
2017,1119,2,2013,15,1.67
2017,1119,2,2013,50,7.34
2017,1119,2,2013,65,57.2
2017,1119,2,2013,999,13.43
2017,1119,3,1976,0,0.65
2017,1119,3,1976,15,3.23
2017,1119,3,1976,50,14.72
2017,1119,3,1976,65,59.14
2017,1119,3,1976,999,10.88
2017,1119,3,2013,0,0.59
2017,1119,3,2013,15,3.41
2017,1119,3,2013,50,15.07
2017,1119,3,2013,65,68.67
2017,1119,3,2013,999,17.96
2017,1120,1,1976,0,0.59
2017,1120,1,1976,15,4.5
2017,1120,1,1976,50,20.57
2017,1120,1,1976,65,70.82
2017,1120,1,1976,999,13.83
2017,1120,1,2013,0,0.53
2017,1120,1,2013,15,4.74
2017,1120,1,2013,50,21.05
2017,1120,1,2013,65,79.73
2017,1120,1,2013,999,21.87
2017,1120,2,1976,0,0.4
2017,1120,2,1976,15,1.26
2017,1120,2,1976,50,6.46
2017,1120,2,1976,65,43.04
2017,1120,2,1976,999,6.6
2017,1120,2,2013,0,0.36
2017,1120,2,2013,15,1.32
2017,1120,2,2013,50,6.64
2017,1120,2,2013,65,51.79
2017,1120,2,2013,999,12.05
2017,1120,3,1976,0,0.5
2017,1120,3,1976,15,2.85
2017,1120,3,1976,50,12.69
2017,1120,3,1976,65,52.27
2017,1120,3,1976,999,9.54
2017,1120,3,2013,0,0.45
2017,1120,3,2013,15,3
2017,1120,3,2013,50,12.98
2017,1120,3,2013,65,60.79
2017,1120,3,2013,999,15.8
2017,1122,1,1976,0,0.6
2017,1122,1,1976,15,5.03
2017,1122,1,1976,50,21.82
2017,1122,1,1976,65,78.16
2017,1122,1,1976,999,15.12
2017,1122,1,2013,0,0.55
2017,1122,1,2013,15,5.31
2017,1122,1,2013,50,22.34
2017,1122,1,2013,65,87.56
2017,1122,1,2013,999,23.91
2017,1122,2,1976,0,0.52
2017,1122,2,1976,15,1.71
2017,1122,2,1976,50,6.98
2017,1122,2,1976,65,45.87
2017,1122,2,1976,999,7.26
2017,1122,2,2013,0,0.47
2017,1122,2,2013,15,1.81
2017,1122,2,2013,50,7.14
2017,1122,2,2013,65,55.24
2017,1122,2,2013,999,13.05
2017,1122,3,1976,0,0.56
2017,1122,3,1976,15,3.33
2017,1122,3,1976,50,13.28
2017,1122,3,1976,65,55.92
2017,1122,3,1976,999,10.3
2017,1122,3,2013,0,0.51
2017,1122,3,2013,15,3.51
